completed_on,distance_travelled,end_location_lat,end_location_long,started_on,driver_rating,rider_rating,start_zip_code,end_zip_code,charity_id,requested_car_category,free_credit_used,surge_factor,start_location_long,start_location_lat,color,make,model,year,rating,Date,PRCP,TMAX,TMIN,AWND,GustSpeed2,Fog,HeavyFog,Thunder
6/9/16 18:42,5150,30.27,-97.74,6/9/16 18:30,,5,,,,REGULAR,,0,-97.72,30.3,Black,Cadillac,SRX,2012,4.888888889,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 19:00,4080,30.29,-97.77,6/9/16 18:52,3,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,SRX,2012,4.888888889,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 20:20,904,30.33,-97.72,6/9/16 20:14,5,5,,,5,REGULAR,,0,-97.72,30.33,Gray,Toyota,Highlander,2012,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 20:52,10069,30.27,-97.74,6/9/16 20:27,5,5,,,5,REGULAR,,0,-97.72,30.33,Gray,Toyota,Highlander,2012,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:01,30,30.25,-97.74,6/9/16 23:00,3,5,,,,REGULAR,,0,-97.74,30.25,Gray,Toyota,Highlander,2012,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:13,2808,30.26,-97.74,6/9/16 23:01,3,5,,,,REGULAR,,0,-97.74,30.25,Gray,Toyota,Highlander,2012,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:57,7,30.26,-97.74,6/9/16 23:57,5,5,,,,REGULAR,,0,-97.74,30.26,Gray,Toyota,Highlander,2012,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 22:07,5514,30.3,-97.72,6/9/16 21:50,5,5,,,,REGULAR,,0,-97.74,30.27,Black,Ford,Explorer,2015,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:02,7047,30.26,-97.76,6/9/16 22:49,5,5,,,,REGULAR,,0,-97.77,30.28,Black,Ford,Explorer,2015,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 22:18,1598,30.27,-97.75,6/9/16 22:09,5,5,,,5,REGULAR,,0,-97.74,30.27,Black,Cadillac,SRX,2012,4.888888889,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:25,6041,30.27,-97.74,6/9/16 23:12,5,5,,,,REGULAR,,0,-97.69,30.28,Black,Cadillac,SRX,2012,4.888888889,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:38,526,30.27,-97.74,6/9/16 23:38,4,5,,,,REGULAR,,0,-97.75,30.26,Black,Cadillac,SRX,2012,4.888888889,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:14,4730,30.27,-97.76,6/9/16 22:48,5,5,,,,REGULAR,,0,-97.72,30.29,Black,Dodge,Caravan ,2013,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/9/16 23:35,2492,30.26,-97.74,6/9/16 23:25,5,5,,,,REGULAR,,0,-97.74,30.25,White,Nissan,Murano,2015,5,6/9/16,0,92,71,4.7,19.9,1,0,0
6/10/16 1:32,2547,30.27,-97.74,6/10/16 1:21,5,5,,,4,REGULAR,,0,-97.76,30.26,Gray,Toyota,Highlander,2012,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:05,7582,30.28,-97.69,6/10/16 0:50,5,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,SRX,2012,4.888888889,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:35,1981,30.28,-97.74,6/10/16 1:28,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,SRX,2012,4.888888889,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:49,3375,30.26,-97.76,6/10/16 1:42,5,5,,,4,REGULAR,,0,-97.74,30.27,Black,Cadillac,SRX,2012,4.888888889,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 0:47,3349,30.26,-97.73,6/10/16 0:39,5,5,,,,REGULAR,,0,-97.73,30.29,Black,Dodge,Caravan ,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:44,3290,30.26,-97.75,6/10/16 1:33,5,5,,,,REGULAR,,0,-97.72,30.27,Black,Dodge,Caravan ,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:57,3340,30.28,-97.72,6/10/16 1:47,5,5,,,,REGULAR,,0,-97.75,30.26,Black,Dodge,Caravan ,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 0:18,1841,30.26,-97.76,6/10/16 0:11,5,5,,,,REGULAR,,0,-97.75,30.27,White,Nissan,Murano,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 0:34,7152,30.25,-97.75,6/10/16 0:18,5,5,,,,REGULAR,,0,-97.71,30.26,Black,Volkswagen,Golf,2011,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 0:57,2002,30.26,-97.73,6/10/16 0:57,4,5,,,,REGULAR,,0,-97.74,30.25,Black,Volkswagen,Golf,2011,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 0:47,1390,30.27,-97.76,6/10/16 0:40,,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,XTS,2013,4.909090909,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:56,22419,30.29,-97.74,6/10/16 1:35,5,5,,,,REGULAR,,0,-97.67,30.2,Black,Cadillac,XTS,2013,4.909090909,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 1:19,4390,30.27,-97.74,6/10/16 1:08,5,5,,,,REGULAR,,0,-97.72,30.24,Black,Hyundai,Elantra,2014,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 2:20,2001,30.26,-97.74,6/10/16 2:13,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,XTS,2013,4.909090909,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 2:49,5247,30.29,-97.73,6/10/16 2:38,3,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,XTS,2013,4.909090909,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 2:35,5566,30.24,-97.72,6/10/16 2:20,,5,,,,REGULAR,,0,-97.74,30.27,Black,Lexus,ES 350,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 12:43,8669,30.24,-97.7,6/10/16 12:36,5,5,,,,REGULAR,,0,-97.73,30.22,Brown,Ford,Explorer,2013,4.888888889,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 13:07,3374,30.24,-97.76,6/10/16 12:59,5,5,,,,REGULAR,,0,-97.79,30.24,Black,Infiniti,QX60,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 13:35,3501,30.24,-97.79,6/10/16 13:25,3,5,,,,REGULAR,,0,-97.76,30.24,Black,Infiniti,QX60,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 13:23,17733,30.33,-97.71,6/10/16 12:55,5,5,,,,REGULAR,,0,-97.79,30.38,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 14:00,3689,30.27,-97.74,6/10/16 13:47,5,5,,,,REGULAR,,0,-97.72,30.28,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 15:01,9169,30.27,-97.74,6/10/16 14:44,5,5,,,,REGULAR,,0,-97.71,30.33,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 13:08,1297,30.27,-97.74,6/10/16 13:03,5,5,,,5,REGULAR,,0,-97.75,30.27,Silver,Toyota,Highlander Hybrid,2008,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 13:25,3519,30.27,-97.74,6/10/16 13:15,5,5,,,,REGULAR,,0,-97.75,30.29,Gray,Mercedes-Benz,E-Class,2008,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 15:26,9783,30.28,-97.75,6/10/16 15:13,3,5,,,,REGULAR,,0,-97.7,30.24,White,Chevrolet,Tahoe,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 17:19,1872,30.28,-97.75,6/10/16 17:12,5,5,,,,REGULAR,,0,-97.74,30.27,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 17:38,2743,30.27,-97.75,6/10/16 17:28,3,5,,,,REGULAR,,0,-97.75,30.28,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 20:26,1025,30.27,-97.74,6/10/16 20:21,5,5,,,,REGULAR,,0,-97.74,30.27,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 17:54,1760,30.27,-97.74,6/10/16 17:45,3,5,,,,REGULAR,,0,-97.75,30.28,Red,Cadillac,CTS,2010,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 20:27,4465,30.29,-97.75,6/10/16 20:15,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,BMW,X5 M,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 22:30,2875,30.25,-97.75,6/10/16 22:18,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,BMW,X5 M,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:15,2688,30.26,-97.74,6/10/16 23:07,,5,,,,REGULAR,,0,-97.73,30.25,Silver,BMW,X5 M,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 20:30,1945,30.26,-97.74,6/10/16 20:20,,5,,,,REGULAR,,0,-97.75,30.26,Brown,Ford,Explorer,2013,4.888888889,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 21:32,15837,30.26,-97.72,6/10/16 20:55,3,5,,,,REGULAR,,0,-97.82,30.21,Brown,Ford,Explorer,2013,4.888888889,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 21:50,9311,30.33,-97.71,6/10/16 21:24,,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:37,5292,30.26,-97.72,6/10/16 23:21,5,5,,,,REGULAR,,0,-97.76,30.25,White,Chevrolet,Tahoe,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 21:59,1758,30.27,-97.75,6/10/16 21:49,5,5,,,4,REGULAR,,0,-97.74,30.27,Black,Lexus,ES 350,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 22:12,3252,30.25,-97.76,6/10/16 22:01,4.5,5,,,,REGULAR,,0,-97.75,30.27,Gray,Mercedes-Benz,E-Class,2008,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 22:39,1699,30.27,-97.75,6/10/16 22:32,5,5,,,,REGULAR,,0,-97.74,30.27,Gray,Mercedes-Benz,E-Class,2008,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:53,3986,30.26,-97.72,6/10/16 23:38,5,5,,,,REGULAR,,0,-97.75,30.27,Gray,Mercedes-Benz,E-Class,2008,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:02,2556,30.27,-97.75,6/10/16 22:50,5,5,,,,REGULAR,,0,-97.74,30.25,Black,Lexus,ES 350,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 22:51,59,30.33,-97.71,6/10/16 22:50,5,5,,,,REGULAR,,0,-97.71,30.33,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:26,13170,30.2,-97.67,6/10/16 23:11,5,5,,,,REGULAR,,0,-97.69,30.28,Black,Infiniti,QX60,2015,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:17,11106,30.38,-97.79,6/10/16 22:55,3,5,,,,REGULAR,,0,-97.71,30.33,Brown,BMW,X5,2013,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/10/16 23:48,5680,30.3,-97.74,6/10/16 23:34,5,5,,,,REGULAR,,0,-97.75,30.33,Red,Cadillac,CTS,2010,5,6/10/16,0,91,69,3.1,10.1,0,0,0
6/11/16 0:35,1117,30.27,-97.75,6/11/16 0:32,5,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 1:26,2768,30.26,-97.74,6/11/16 1:13,3,,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 1:29,1607,30.26,-97.74,6/11/16 1:28,5,5,,,,REGULAR,,0,-97.72,30.26,Black,Infiniti,QX60,2015,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 2:01,5017,30.33,-97.75,6/11/16 1:53,,5,,,,REGULAR,,0,-97.74,30.3,Black,Infiniti,QX60,2015,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 0:02,2717,30.26,-97.72,6/10/16 23:55,5,5,,,,REGULAR,,0,-97.74,30.27,Brown,Ford,Explorer,2013,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 1:41,10338,30.21,-97.81,6/11/16 1:26,,5,,,,REGULAR,,0,-97.73,30.26,Brown,Ford,Explorer,2013,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 3:10,6804,30.31,-97.73,6/11/16 3:00,5,5,,,,REGULAR,,0,-97.73,30.26,Brown,Ford,Explorer,2013,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 3:54,2117,30.27,-97.75,6/11/16 3:43,5,5,,,,REGULAR,,0,-97.74,30.26,Brown,Ford,Explorer,2013,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 5:13,3465,30.27,-97.75,6/11/16 5:03,3,5,,,,REGULAR,,0,-97.72,30.26,Brown,Ford,Explorer,2013,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 0:10,1572,30.26,-97.74,6/11/16 0:10,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Toyota,Highlander Hybrid,2008,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 1:39,990,30.27,-97.75,6/11/16 1:35,5,5,,,4,REGULAR,,0,-97.75,30.27,Silver,Toyota,Highlander Hybrid,2008,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 0:27,2444,30.27,-97.75,6/11/16 0:20,5,5,,,,REGULAR,,0,-97.76,30.26,Brown,BMW,X5,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 0:37,1577,30.28,-97.74,6/11/16 0:31,,5,,,,REGULAR,,0,-97.75,30.27,Brown,BMW,X5,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 0:34,3727,30.25,-97.75,6/11/16 0:22,5,5,,,,REGULAR,,0,-97.74,30.28,Black,Dodge,Caravan ,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 0:54,3334,30.27,-97.75,6/11/16 0:46,3,5,,,,REGULAR,,0,-97.74,30.25,Gray,Mercedes-Benz,E-Class,2008,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 1:24,9467,30.27,-97.75,6/11/16 1:13,3,5,,,,REGULAR,,0,-97.76,30.2,Gray,Mercedes-Benz,E-Class,2008,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 1:25,954,30.27,-97.74,6/11/16 1:21,5,5,,,4,REGULAR,,0,-97.75,30.27,Black,Lexus,ES 350,2015,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 2:46,1481,30.27,-97.74,6/11/16 2:41,3,5,,,,REGULAR,,0,-97.73,30.27,Silver,BMW,X5 M,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 2:53,2976,30.26,-97.76,6/11/16 2:46,5,5,,,,REGULAR,,0,-97.74,30.26,Gray,Mercedes-Benz,E-Class,2008,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 3:11,19577,30.4,-97.72,6/11/16 2:50,,5,,,,REGULAR,,0,-97.74,30.27,Silver,BMW,X5 M,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 3:21,1928,30.27,-97.72,6/11/16 3:09,5,5,,,,REGULAR,,0,-97.72,30.26,Black,Infiniti,QX60,2015,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 4:20,3704,30.27,-97.74,6/11/16 4:11,,5,,,,REGULAR,,0,-97.74,30.29,White,Chevrolet,Tahoe,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 4:26,6950,30.28,-97.74,6/11/16 4:17,5,5,,,,REGULAR,,0,-97.75,30.25,Silver,BMW,X5 M,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 5:09,5208,30.24,-97.74,6/11/16 5:01,5,,,,,REGULAR,,0,-97.74,30.27,Black,Cadillac,SRX,2012,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 5:23,4855,30.24,-97.75,6/11/16 5:16,,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,SRX,2012,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 5:14,8480,30.34,-97.73,6/11/16 4:57,5,5,,,,REGULAR,,0,-97.74,30.27,Gray,Toyota,Highlander,2012,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 5:21,3634,30.26,-97.77,6/11/16 5:12,4.5,5,,,,REGULAR,,0,-97.74,30.27,Brown,BMW,X5,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 5:48,5672,30.29,-97.73,6/11/16 5:40,5,5,,,,REGULAR,,0,-97.74,30.26,Silver,Audi,Q7,2010,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 6:11,1799,30.26,-97.73,6/11/16 6:06,5,,,,,REGULAR,,0,-97.72,30.26,Silver,Audi,Q7,2010,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 6:37,10385,30.32,-97.73,6/11/16 6:24,,5,,,,REGULAR,,0,-97.74,30.29,Black,Dodge,Caravan ,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 7:41,3459,30.26,-97.76,6/11/16 7:33,3,5,,,,REGULAR,,0,-97.75,30.27,Black,Dodge,Caravan ,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 6:28,13479,30.35,-97.75,6/11/16 6:16,5,,,,,REGULAR,,0,-97.73,30.26,Silver,Audi,Q7,2010,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 6:31,2962,30.29,-97.76,6/11/16 6:23,5,5,,,,REGULAR,,0,-97.74,30.28,Red,Cadillac,CTS,2010,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 8:18,10972,30.21,-97.75,6/11/16 8:05,,5,,,,REGULAR,,0,-97.76,30.26,Black,Dodge,Caravan ,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 15:35,7345,30.25,-97.77,6/11/16 15:23,5,5,,,,REGULAR,,0,-97.75,30.3,White,Nissan,Murano,2015,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 15:59,3795,30.29,-97.7,6/11/16 15:53,5,5,,,,REGULAR,,0,-97.72,30.28,Black,Cadillac,XTS,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 16:24,1808,30.28,-97.75,6/11/16 16:18,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Toyota,Highlander Hybrid,2008,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 16:46,3890,30.25,-97.76,6/11/16 16:35,,5,,,,REGULAR,,0,-97.78,30.26,Silver,BMW,X5 M,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 17:16,4379,30.27,-97.72,6/11/16 17:08,5,5,,,,REGULAR,,0,-97.7,30.29,Black,Kia,Cadenza,2014,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 17:25,1004,30.27,-97.75,6/11/16 17:20,5,5,,,4,REGULAR,,0,-97.75,30.27,Black,Cadillac,XTS,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 18:27,1387,30.26,-97.74,6/11/16 18:17,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,XTS,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 17:57,4610,30.27,-97.74,6/11/16 17:47,5,5,,,,REGULAR,,0,-97.74,30.24,Black,Cadillac,SRX,2012,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 18:00,2454,30.25,-97.75,6/11/16 17:52,,5,,,,REGULAR,,0,-97.74,30.27,Brown,BMW,X5,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 19:54,2640,30.27,-97.74,6/11/16 19:43,,5,,,,REGULAR,,0,-97.75,30.25,Brown,Ford,Explorer,2013,4.888888889,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 20:21,3039,30.26,-97.74,6/11/16 20:13,5,5,,,,REGULAR,,0,-97.71,30.25,Black,Cadillac,XTS,2013,4.909090909,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 21:01,1576,30.26,-97.75,6/11/16 20:50,,5,,,,REGULAR,,0,-97.75,30.27,Black,Volkswagen,Golf,2011,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 22:17,1879,30.26,-97.75,6/11/16 22:10,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Volkswagen,Golf,2011,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 21:16,20630,30.2,-97.77,6/11/16 20:57,,5,,,,REGULAR,,0,-97.75,30.28,Black,Ford,Explorer,2015,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 21:42,3473,30.28,-97.72,6/11/16 21:33,,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 23:51,2529,30.25,-97.76,6/11/16 23:44,5,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/11/16 22:27,27927,30.31,-97.98,6/11/16 21:51,,5,,,,REGULAR,,0,-97.74,30.3,Red,Cadillac,CTS,2010,5,6/11/16,0,93,76,5.8,12.1,1,0,0
6/12/16 2:42,3493,30.27,-97.74,6/12/16 2:30,5,5,,,,REGULAR,,0,-97.75,30.29,White,Nissan,Murano,2015,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 1:38,3656,30.27,-97.74,6/12/16 1:28,5,5,,,,REGULAR,,0,-97.75,30.29,Black,Cadillac,XTS,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 0:26,2096,30.27,-97.75,6/12/16 0:22,5,5,,,,REGULAR,,0,-97.75,30.26,Black,Cadillac,SRX,2012,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 2:10,8247,30.29,-97.8,6/12/16 1:56,3,1,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,SRX,2012,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 3:39,1132,30.26,-97.76,6/12/16 3:36,5,5,,,,REGULAR,,0,-97.76,30.25,Black,Cadillac,SRX,2012,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 6:44,3220,30.25,-97.74,6/12/16 6:38,,5,,,,REGULAR,,0,-97.76,30.23,Black,Cadillac,SRX,2012,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 0:20,3034,30.27,-97.75,6/12/16 0:10,5,5,,,,REGULAR,,0,-97.75,30.25,Brown,Ford,Explorer,2013,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 0:36,3573,30.26,-97.77,6/12/16 0:23,5,5,,,,REGULAR,,0,-97.74,30.27,Brown,Ford,Explorer,2013,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 2:42,,30.26,-97.74,6/12/16 2:34,5,,,,,REGULAR,,0,-97.75,30.26,Brown,Ford,Explorer,2013,4.888888889,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 0:17,1302,30.27,-97.74,6/12/16 0:13,,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,XTS,2013,4.909090909,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 0:51,2255,30.26,-97.74,6/12/16 0:44,5,5,,,,REGULAR,,0,-97.75,30.25,Black,Cadillac,XTS,2013,4.909090909,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 1:09,11093,30.27,-97.74,6/12/16 0:56,5,,,,,REGULAR,,0,-97.75,30.35,Black,Hyundai,Elantra,2014,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 0:52,8402,30.32,-97.72,6/12/16 0:40,5,5,,,,REGULAR,,0,-97.72,30.26,Black,Dodge,Caravan ,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 1:01,3533,30.25,-97.71,6/12/16 0:52,5,5,,,,REGULAR,,0,-97.74,30.26,Gray,Toyota,Highlander,2012,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 2:15,5589,30.26,-97.76,6/12/16 1:59,5,5,,,,REGULAR,,0,-97.75,30.29,Black,Lexus,ES 350,2015,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 2:04,1421,30.25,-97.76,6/12/16 2:01,,5,,,,REGULAR,,0,-97.76,30.26,Brown,BMW,X5,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 3:01,3112,30.25,-97.75,6/12/16 2:51,5,5,,,,REGULAR,,0,-97.75,30.27,Brown,BMW,X5,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 4:06,1193,30.27,-97.75,6/12/16 4:00,5,5,,,,REGULAR,,0,-97.75,30.27,Brown,BMW,X5,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 2:26,13055,30.36,-97.73,6/12/16 2:10,5,5,,,,REGULAR,,0,-97.72,30.27,Black,Hyundai,Elantra,2014,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 3:13,5029,30.26,-97.76,6/12/16 3:02,5,5,,,,REGULAR,,0,-97.74,30.29,White,Chevrolet,Tahoe,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 4:42,1230,30.27,-97.74,6/12/16 4:38,5,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 5:28,1631,30.27,-97.75,6/12/16 5:22,5,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 5:54,4513,30.29,-97.75,6/12/16 5:44,5,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 3:36,2235,30.27,-97.75,6/12/16 3:26,5,5,,,,REGULAR,,0,-97.74,30.26,Gray,Toyota,Highlander,2012,5,6/12/16,0,94,77,5.8,14.1,0,0,0
6/12/16 5:25,6588,30.3,-97.71,6/12/16 5:15,5,5,,,,REGULAR,,0,-97.74,30.27,Gray,Toyota,Highlander,2012,5,6/12/16,0,94,77,5.8,14.1,0,0,0
